cella,rssi_cQsW,distance_cQsW,rssi_kpOU,distance_kpOU,rssi_94gJ,distance_94gJ,rssi_Cvj5,distance_Cvj5,rssi_cGTg,distance_cGTg,rssi_At5a,distance_At5a
5,-87.0,205.9962821573771,-1000,-1000,-87.0,205.9962821573771,-83.0,143.34106104323652,-81.0,118.78808676203266,-70.0,151.67494190185263
5,-85.0,172.20147433393572,-1000,-1000,-90.0,267.49428238513224,-81.0,118.78808676203266,-80.0,107.94950998807676,-70.0,151.67494190185263
5,-87.0,205.9962821573771,-1000,-1000,-89.0,245.4258733233999,-81.0,118.78808676203266,-82.0,130.5626326409025,-69.0,135.76094359319856
5,-85.0,172.20147433393572,-1000,-1000,-89.0,245.4258733233999,-86.0,188.44010118476592,-81.0,118.78808676203266,-70.0,151.67494190185263
5,-84.0,157.19529951858468,-1000,-1000,-88.0,224.95990907027343,-87.0,205.9962821573771,-81.0,118.78808676203266,-70.0,151.67494190185263
5,-84.0,157.19529951858468,-1000,-1000,-89.0,245.4258733233999,-84.0,157.19529951858468,-80.0,107.94950998807676,-70.0,151.67494190185263
5,-83.0,143.34106104323652,-1000,-1000,-86.0,188.44010118476592,-81.0,118.78808676203266,-82.0,130.5626326409025,-70.0,151.67494190185263
5,-85.0,172.20147433393572,-1000,-1000,-89.0,245.4258733233999,-82.0,130.5626326409025,-80.0,107.94950998807676,-70.0,151.67494190185263
5,-85.0,172.20147433393572,-1000,-1000,-87.0,205.9962821573771,-85.0,172.20147433393572,-82.0,130.5626326409025,-70.0,151.67494190185263
5,-83.0,143.34106104323652,-1000,-1000,-87.0,205.9962821573771,-82.0,130.5626326409025,-80.0,107.94950998807676,-70.0,151.67494190185263
5,-82.0,130.5626326409025,-1000,-1000,-87.0,205.9962821573771,-82.0,130.5626326409025,-80.0,107.94950998807676,-70.0,151.67494190185263
5,-83.0,143.34106104323652,-1000,-1000,-86.0,188.44010118476592,-81.0,118.78808676203266,-81.0,118.78808676203266,-70.0,151.67494190185263
5,-83.0,143.34106104323652,-1000,-1000,-87.0,205.9962821573771,-88.0,224.95990907027343,-81.0,118.78808676203266,-70.0,151.67494190185263
5,-83.0,143.34106104323652,-1000,-1000,-90.0,267.49428238513224,-82.0,130.5626326409025,-81.0,118.78808676203266,-70.0,151.67494190185263
5,-83.0,143.34106104323652,-1000,-1000,-88.0,224.95990907027343,-81.0,118.78808676203266,-80.0,107.94950998807676,-70.0,151.67494190185263
5,-82.0,130.5626326409025,-1000,-1000,-87.0,205.9962821573771,-81.0,118.78808676203266,-81.0,118.78808676203266,-68.0,121.32143643666592
5,-82.0,130.5626326409025,-1000,-1000,-87.0,205.9962821573771,-81.0,118.78808676203266,-81.0,118.78808676203266,-70.0,151.67494190185263
5,-82.0,130.5626326409025,-1000,-1000,-89.0,245.4258733233999,-85.0,172.20147433393572,-82.0,130.5626326409025,-70.0,151.67494190185263
5,-83.0,143.34106104323652,-1000,-1000,-89.0,245.4258733233999,-81.0,118.78808676203266,-82.0,130.5626326409025,-69.0,135.76094359319856
5,-83.0,143.34106104323652,-1000,-1000,-89.0,245.4258733233999,-80.0,107.94950998807676,-81.0,118.78808676203266,-71.0,169.18965792228965
5,-85.0,172.20147433393572,-1000,-1000,-88.0,224.95990907027343,-84.0,157.19529951858468,-82.0,130.5626326409025,-69.0,135.76094359319856
5,-83.0,143.34106104323652,-1000,-1000,-89.0,245.4258733233999,-84.0,157.19529951858468,-81.0,118.78808676203266,-69.0,135.76094359319856
5,-83.0,143.34106104323652,-1000,-1000,-88.0,224.95990907027343,-81.0,118.78808676203266,-81.0,118.78808676203266,-71.0,169.18965792228965
5,-83.0,143.34106104323652,-1000,-1000,-86.0,188.44010118476592,-83.0,143.34106104323652,-82.0,130.5626326409025,-70.0,151.67494190185263
5,-82.0,130.5626326409025,-1000,-1000,-88.0,224.95990907027343,-85.0,172.20147433393572,-82.0,130.5626326409025,-72.0,188.44010118476592
5,-84.0,157.19529951858468,-1000,-1000,-86.0,188.44010118476592,-81.0,118.78808676203266,-82.0,130.5626326409025,-71.0,169.18965792228965
5,-84.0,157.19529951858468,-1000,-1000,-89.0,245.4258733233999,-81.0,118.78808676203266,-80.0,107.94950998807676,-72.0,188.44010118476592
5,-83.0,143.34106104323652,-1000,-1000,-88.0,224.95990907027343,-81.0,118.78808676203266,-83.0,143.34106104323652,-69.0,135.76094359319856
5,-83.0,143.34106104323652,-1000,-1000,-86.0,188.44010118476592,-81.0,118.78808676203266,-82.0,130.5626326409025,-70.0,151.67494190185263
5,-83.0,143.34106104323652,-1000,-1000,-87.0,205.9962821573771,-87.0,205.9962821573771,-84.0,157.19529951858468,-71.0,169.18965792228965
5,-84.0,157.19529951858468,-1000,-1000,-87.0,205.9962821573771,-84.0,157.19529951858468,-84.0,157.19529951858468,-70.0,151.67494190185263
5,-84.0,157.19529951858468,-1000,-1000,-87.0,205.9962821573771,-88.0,224.95990907027343,-83.0,143.34106104323652,-68.0,121.32143643666592
5,-85.0,172.20147433393572,-1000,-1000,-89.0,245.4258733233999,-83.0,143.34106104323652,-84.0,157.19529951858468,-68.0,121.32143643666592
5,-85.0,172.20147433393572,-1000,-1000,-88.0,224.95990907027343,-80.0,107.94950998807676,-84.0,157.19529951858468,-69.0,135.76094359319856
5,-84.0,157.19529951858468,-1000,-1000,-88.0,224.95990907027343,-82.0,130.5626326409025,-90.0,267.49428238513224,-69.0,135.76094359319856
5,-84.0,157.19529951858468,-1000,-1000,-88.0,224.95990907027343,-82.0,130.5626326409025,-89.0,245.4258733233999,-70.0,151.67494190185263
5,-82.0,130.5626326409025,-1000,-1000,-90.0,267.49428238513224,-81.0,118.78808676203266,-88.0,224.95990907027343,-69.0,135.76094359319856
5,-84.0,157.19529951858468,-1000,-1000,-88.0,224.95990907027343,-84.0,157.19529951858468,-85.0,172.20147433393572,-70.0,151.67494190185263
5,-86.0,188.44010118476592,-1000,-1000,-86.0,188.44010118476592,-82.0,130.5626326409025,-84.0,157.19529951858468,-69.0,135.76094359319856
5,-85.0,172.20147433393572,-1000,-1000,-92.0,316.86629158494924,-80.0,107.94950998807676,-81.0,118.78808676203266,-70.0,151.67494190185263
5,-84.0,157.19529951858468,-1000,-1000,-92.0,316.86629158494924,-80.0,107.94950998807676,-84.0,157.19529951858468,-71.0,169.18965792228965
5,-84.0,157.19529951858468,-1000,-1000,-89.0,245.4258733233999,-80.0,107.94950998807676,-84.0,157.19529951858468,-71.0,169.18965792228965
5,-84.0,157.19529951858468,-1000,-1000,-90.0,267.49428238513224,-81.0,118.78808676203266,-83.0,143.34106104323652,-70.0,151.67494190185263
5,-85.0,172.20147433393572,-1000,-1000,-90.0,267.49428238513224,-81.0,118.78808676203266,-82.0,130.5626326409025,-70.0,151.67494190185263
5,-84.0,157.19529951858468,-1000,-1000,-88.0,224.95990907027343,-81.0,118.78808676203266,-87.0,205.9962821573771,-70.0,151.67494190185263
5,-85.0,172.20147433393572,-1000,-1000,-92.0,316.86629158494924,-85.0,172.20147433393572,-81.0,118.78808676203266,-70.0,151.67494190185263
5,-86.0,188.44010118476592,-1000,-1000,-91.0,291.2706830479703,-82.0,130.5626326409025,-85.0,172.20147433393572,-70.0,151.67494190185263
5,-86.0,188.44010118476592,-1000,-1000,-93.0,344.3982309398398,-84.0,157.19529951858468,-82.0,130.5626326409025,-70.0,151.67494190185263
5,-85.0,172.20147433393572,-1000,-1000,-93.0,344.3982309398398,-85.0,172.20147433393572,-84.0,157.19529951858468,-71.0,169.18965792228965
5,-86.0,188.44010118476592,-1000,-1000,-90.0,267.49428238513224,-83.0,143.34106104323652,-83.0,143.34106104323652,-71.0,169.18965792228965
5,-84.0,157.19529951858468,-1000,-1000,-88.0,224.95990907027343,-80.0,107.94950998807676,-83.0,143.34106104323652,-70.0,151.67494190185263
5,-85.0,172.20147433393572,-1000,-1000,-90.0,267.49428238513224,-81.0,118.78808676203266,-82.0,130.5626326409025,-72.0,188.44010118476592
6,-77.0,-1000,-1000,-1000,-77.0,80.42696273728642,-82.0,130.5626326409025,-83.0,143.34106104323652,-76.0,285.83382942401005
6,-76.0,72.72728275906731,-1000,-1000,-77.0,80.42696273728642,-81.0,118.78808676203266,-82.0,130.5626326409025,-80.0,424.42250458214977
6,-76.0,72.72728275906731,-1000,-1000,-77.0,80.42696273728642,-82.0,130.5626326409025,-82.0,130.5626326409025,-76.0,285.83382942401005
6,-76.0,72.72728275906731,-1000,-1000,-77.0,80.42696273728642,-81.0,118.78808676203266,-82.0,130.5626326409025,-76.0,285.83382942401005
6,-76.0,72.72728275906731,-1000,-1000,-77.0,80.42696273728642,-87.0,205.9962821573771,-80.0,107.94950998807676,-76.0,285.83382942401005
6,-77.0,80.42696273728642,-1000,-1000,-78.0,88.82761508564595,-87.0,205.9962821573771,-82.0,130.5626326409025,-77.0,316.12971163455256
6,-76.0,72.72728275906731,-1000,-1000,-77.0,80.42696273728642,-87.0,205.9962821573771,-81.0,118.78808676203266,-77.0,316.12971163455256
6,-76.0,72.72728275906731,-1000,-1000,-77.0,80.42696273728642,-89.0,245.4258733233999,-81.0,118.78808676203266,-77.0,316.12971163455256
6,-76.0,72.72728275906731,-1000,-1000,-78.0,88.82761508564595,-86.0,188.44010118476592,-81.0,118.78808676203266,-76.0,285.83382942401005
6,-76.0,72.72728275906731,-1000,-1000,-78.0,88.82761508564595,-84.0,157.19529951858468,-82.0,130.5626326409025,-78.0,349.1837054054061
6,-76.0,72.72728275906731,-1000,-1000,-77.0,80.42696273728642,-84.0,157.19529951858468,-81.0,118.78808676203266,-76.0,285.83382942401005
6,-76.0,72.72728275906731,-1000,-1000,-77.0,80.42696273728642,-84.0,157.19529951858468,-81.0,118.78808676203266,-78.0,349.1837054054061
6,-76.0,72.72728275906731,-1000,-1000,-77.0,80.42696273728642,-89.0,245.4258733233999,-82.0,130.5626326409025,-77.0,316.12971163455256
6,-76.0,72.72728275906731,-1000,-1000,-77.0,80.42696273728642,-86.0,188.44010118476592,-82.0,130.5626326409025,-77.0,316.12971163455256
6,-76.0,72.72728275906731,-1000,-1000,-77.0,80.42696273728642,-84.0,157.19529951858468,-80.0,107.94950998807676,-77.0,316.12971163455256
6,-76.0,72.72728275906731,-1000,-1000,-77.0,80.42696273728642,-87.0,205.9962821573771,-83.0,143.34106104323652,-75.0,258.09772687942456
6,-76.0,72.72728275906731,-1000,-1000,-77.0,80.42696273728642,-85.0,172.20147433393572,-81.0,118.78808676203266,-77.0,316.12971163455256
6,-76.0,72.72728275906731,-1000,-1000,-77.0,80.42696273728642,-83.0,143.34106104323652,-81.0,118.78808676203266,-78.0,349.1837054054061
6,-76.0,72.72728275906731,-1000,-1000,-78.0,88.82761508564595,-84.0,157.19529951858468,-81.0,118.78808676203266,-78.0,349.1837054054061
6,-76.0,72.72728275906731,-1000,-1000,-77.0,80.42696273728642,-84.0,157.19529951858468,-81.0,118.78808676203266,-79.0,385.20664988101305
6,-76.0,72.72728275906731,-1000,-1000,-77.0,80.42696273728642,-84.0,157.19529951858468,-81.0,118.78808676203266,-79.0,385.20664988101305
6,-76.0,72.72728275906731,-1000,-1000,-77.0,80.42696273728642,-81.0,118.78808676203266,-80.0,107.94950998807676,-78.0,349.1837054054061
6,-76.0,72.72728275906731,-1000,-1000,-77.0,80.42696273728642,-86.0,188.44010118476592,-82.0,130.5626326409025,-76.0,285.83382942401005
6,-76.0,72.72728275906731,-1000,-1000,-76.0,72.72728275906731,-84.0,157.19529951858468,-80.0,107.94950998807676,-74.0,232.73498742777238
6,-76.0,72.72728275906731,-1000,-1000,-78.0,88.82761508564595,-83.0,143.34106104323652,-80.0,107.94950998807676,-77.0,316.12971163455256
6,-76.0,72.72728275906731,-1000,-1000,-77.0,80.42696273728642,-84.0,157.19529951858468,-80.0,107.94950998807676,-77.0,316.12971163455256
6,-77.0,80.42696273728642,-1000,-1000,-78.0,88.82761508564595,-82.0,130.5626326409025,-79.0,97.98282444405858,-76.0,285.83382942401005
6,-76.0,72.72728275906731,-1000,-1000,-77.0,80.42696273728642,-83.0,143.34106104323652,-81.0,118.78808676203266,-77.0,316.12971163455256
6,-76.0,72.72728275906731,-1000,-1000,-77.0,80.42696273728642,-86.0,188.44010118476592,-79.0,97.98282444405858,-77.0,316.12971163455256
6,-76.0,72.72728275906731,-1000,-1000,-77.0,80.42696273728642,-86.0,188.44010118476592,-80.0,107.94950998807676,-77.0,316.12971163455256
6,-76.0,72.72728275906731,-1000,-1000,-76.0,72.72728275906731,-82.0,130.5626326409025,-79.0,97.98282444405858,-76.0,285.83382942401005
6,-76.0,72.72728275906731,-1000,-1000,-77.0,80.42696273728642,-84.0,157.19529951858468,-80.0,107.94950998807676,-75.0,258.09772687942456
6,-76.0,72.72728275906731,-1000,-1000,-77.0,80.42696273728642,-84.0,157.19529951858468,-81.0,118.78808676203266,-77.0,316.12971163455256
6,-75.0,65.67816922105449,-1000,-1000,-77.0,80.42696273728642,-81.0,118.78808676203266,-80.0,107.94950998807676,-79.0,385.20664988101305
6,-76.0,72.72728275906731,-1000,-1000,-77.0,80.42696273728642,-85.0,172.20147433393572,-81.0,118.78808676203266,-76.0,285.83382942401005
6,-76.0,72.72728275906731,-1000,-1000,-78.0,88.82761508564595,-83.0,143.34106104323652,-81.0,118.78808676203266,-77.0,316.12971163455256
6,-76.0,72.72728275906731,-1000,-1000,-77.0,80.42696273728642,-82.0,130.5626326409025,-80.0,107.94950998807676,-75.0,258.09772687942456
6,-76.0,72.72728275906731,-1000,-1000,-78.0,88.82761508564595,-83.0,143.34106104323652,-81.0,118.78808676203266,-75.0,258.09772687942456
6,-75.0,65.67816922105449,-1000,-1000,-77.0,80.42696273728642,-84.0,157.19529951858468,-79.0,97.98282444405858,-75.0,258.09772687942456
6,-76.0,72.72728275906731,-1000,-1000,-77.0,80.42696273728642,-83.0,143.34106104323652,-80.0,107.94950998807676,-75.0,258.09772687942456
6,-76.0,72.72728275906731,-1000,-1000,-78.0,88.82761508564595,-84.0,157.19529951858468,-80.0,107.94950998807676,-75.0,258.09772687942456
6,-75.0,65.67816922105449,-1000,-1000,-77.0,80.42696273728642,-82.0,130.5626326409025,-81.0,118.78808676203266,-75.0,258.09772687942456
6,-76.0,72.72728275906731,-1000,-1000,-77.0,80.42696273728642,-82.0,130.5626326409025,-81.0,118.78808676203266,-75.0,258.09772687942456
6,-76.0,72.72728275906731,-1000,-1000,-78.0,88.82761508564595,-83.0,143.34106104323652,-81.0,118.78808676203266,-75.0,258.09772687942456
6,-76.0,72.72728275906731,-1000,-1000,-77.0,80.42696273728642,-86.0,188.44010118476592,-82.0,130.5626326409025,-76.0,285.83382942401005
6,-76.0,72.72728275906731,-1000,-1000,-79.0,97.98282444405858,-86.0,188.44010118476592,-82.0,130.5626326409025,-76.0,285.83382942401005
6,-76.0,72.72728275906731,-1000,-1000,-78.0,88.82761508564595,-83.0,143.34106104323652,-80.0,107.94950998807676,-75.0,258.09772687942456
6,-75.0,65.67816922105449,-1000,-1000,-77.0,80.42696273728642,-86.0,188.44010118476592,-80.0,107.94950998807676,-74.0,232.73498742777238
6,-76.0,72.72728275906731,-1000,-1000,-77.0,80.42696273728642,-85.0,172.20147433393572,-80.0,107.94950998807676,-74.0,232.73498742777238
6,-76.0,72.72728275906731,-1000,-1000,-78.0,88.82761508564595,-83.0,143.34106104323652,-79.0,97.98282444405858,-74.0,232.73498742777238
6,-76.0,72.72728275906731,-1000,-1000,-77.0,80.42696273728642,-84.0,157.19529951858468,-80.0,107.94950998807676,-75.0,258.09772687942456
6,-76.0,72.72728275906731,-1000,-1000,-78.0,88.82761508564595,-86.0,188.44010118476592,-80.0,107.94950998807676,-75.0,258.09772687942456
6,-76.0,72.72728275906731,-1000,-1000,-78.0,88.82761508564595,-89.0,245.4258733233999,-80.0,107.94950998807676,-75.0,258.09772687942456
6,-76.0,72.72728275906731,-1000,-1000,-77.0,80.42696273728642,-86.0,188.44010118476592,-80.0,107.94950998807676,-76.0,285.83382942401005
6,-76.0,72.72728275906731,-1000,-1000,-78.0,88.82761508564595,-83.0,143.34106104323652,-81.0,118.78808676203266,-76.0,285.83382942401005
6,-76.0,72.72728275906731,-1000,-1000,-78.0,88.82761508564595,-86.0,188.44010118476592,-80.0,107.94950998807676,-76.0,285.83382942401005
6,-76.0,72.72728275906731,-1000,-1000,-78.0,88.82761508564595,-84.0,157.19529951858468,-80.0,107.94950998807676,-75.0,258.09772687942456
6,-76.0,72.72728275906731,-1000,-1000,-77.0,80.42696273728642,-84.0,157.19529951858468,-79.0,97.98282444405858,-74.0,232.73498742777238
6,-76.0,72.72728275906731,-1000,-1000,-78.0,88.82761508564595,-86.0,188.44010118476592,-80.0,107.94950998807676,-76.0,285.83382942401005
6,-76.0,72.72728275906731,-1000,-1000,-78.0,88.82761508564595,-87.0,205.9962821573771,-80.0,107.94950998807676,-74.0,232.73498742777238
6,-76.0,72.72728275906731,-1000,-1000,-78.0,88.82761508564595,-88.0,224.95990907027343,-80.0,107.94950998807676,-75.0,258.09772687942456
6,-76.0,72.72728275906731,-1000,-1000,-77.0,80.42696273728642,-84.0,157.19529951858468,-81.0,118.78808676203266,-75.0,258.09772687942456
6,-76.0,72.72728275906731,-1000,-1000,-78.0,88.82761508564595,-83.0,143.34106104323652,-80.0,107.94950998807676,-76.0,285.83382942401005
6,-76.0,72.72728275906731,-1000,-1000,-77.0,80.42696273728642,-86.0,188.44010118476592,-80.0,107.94950998807676,-75.0,258.09772687942456
6,-76.0,72.72728275906731,-1000,-1000,-77.0,80.42696273728642,-83.0,143.34106104323652,-80.0,107.94950998807676,-75.0,258.09772687942456
6,-76.0,72.72728275906731,-1000,-1000,-77.0,80.42696273728642,-85.0,172.20147433393572,-79.0,97.98282444405858,-75.0,258.09772687942456
6,-76.0,72.72728275906731,-1000,-1000,-77.0,80.42696273728642,-82.0,130.5626326409025,-80.0,107.94950998807676,-75.0,258.09772687942456
6,-76.0,72.72728275906731,-1000,-1000,-77.0,80.42696273728642,-84.0,157.19529951858468,-79.0,97.98282444405858,-75.0,258.09772687942456
6,-77.0,80.42696273728642,-1000,-1000,-76.0,72.72728275906731,-85.0,172.20147433393572,-79.0,97.98282444405858,-74.0,232.73498742777238
6,-77.0,80.42696273728642,-1000,-1000,-77.0,80.42696273728642,-83.0,143.34106104323652,-82.0,130.5626326409025,-74.0,232.73498742777238
6,-76.0,72.72728275906731,-1000,-1000,-77.0,80.42696273728642,-83.0,143.34106104323652,-80.0,107.94950998807676,-76.0,285.83382942401005
6,-76.0,72.72728275906731,-1000,-1000,-77.0,80.42696273728642,-85.0,172.20147433393572,-83.0,143.34106104323652,-74.0,232.73498742777238
6,-76.0,72.72728275906731,-1000,-1000,-77.0,80.42696273728642,-85.0,172.20147433393572,-85.0,172.20147433393572,-74.0,232.73498742777238
6,-77.0,80.42696273728642,-1000,-1000,-80.0,107.94950998807676,-81.0,118.78808676203266,-85.0,172.20147433393572,-74.0,232.73498742777238
6,-77.0,80.42696273728642,-1000,-1000,-76.0,72.72728275906731,-81.0,118.78808676203266,-84.0,157.19529951858468,-75.0,258.09772687942456
6,-77.0,80.42696273728642,-1000,-1000,-77.0,80.42696273728642,-85.0,172.20147433393572,-84.0,157.19529951858468,-77.0,316.12971163455256
6,-77.0,80.42696273728642,-1000,-1000,-77.0,80.42696273728642,-85.0,172.20147433393572,-83.0,143.34106104323652,-76.0,285.83382942401005
6,-77.0,80.42696273728642,-1000,-1000,-77.0,80.42696273728642,-83.0,143.34106104323652,-85.0,172.20147433393572,-76.0,285.83382942401005
6,-76.0,72.72728275906731,-1000,-1000,-77.0,80.42696273728642,-84.0,157.19529951858468,-84.0,157.19529951858468,-75.0,258.09772687942456
6,-76.0,72.72728275906731,-1000,-1000,-78.0,88.82761508564595,-86.0,188.44010118476592,-85.0,172.20147433393572,-76.0,285.83382942401005
6,-77.0,80.42696273728642,-1000,-1000,-77.0,80.42696273728642,-86.0,188.44010118476592,-84.0,157.19529951858468,-75.0,258.09772687942456
7,-91.0,291.2706830479703,-1000,-1000,-89.0,-1000,-1000,-1000,-77.0,80.42696273728642,-82.0,513.3982155520251
7,-86.0,188.44010118476592,-1000,-1000,-89.0,-1000,-89.0,245.4258733233999,-73.0,53.345013934089906,-80.0,424.42250458214977
7,-90.0,267.49428238513224,-1000,-1000,-89.0,-1000,-89.0,245.4258733233999,-72.0,47.97472615363984,-80.0,424.42250458214977
7,-90.0,267.49428238513224,-1000,-1000,-89.0,-1000,-84.0,157.19529951858468,-72.0,47.97472615363984,-75.0,258.09772687942456
7,-93.0,344.3982309398398,-1000,-1000,-89.0,-1000,-84.0,157.19529951858468,-74.0,59.232244464959585,-76.0,285.83382942401005
7,-93.0,344.3982309398398,-1000,-1000,-95.0,405.77060068384174,-85.0,172.20147433393572,-72.0,47.97472615363984,-76.0,285.83382942401005
7,-92.0,316.86629158494924,-1000,-1000,-95.0,405.77060068384174,-85.0,172.20147433393572,-72.0,47.97472615363984,-77.0,316.12971163455256
7,-92.0,316.86629158494924,-1000,-1000,-95.0,405.77060068384174,-89.0,245.4258733233999,-72.0,47.97472615363984,-77.0,316.12971163455256
7,-90.0,267.49428238513224,-1000,-1000,-95.0,405.77060068384174,-92.0,316.86629158494924,-72.0,47.97472615363984,-78.0,349.1837054054061
7,-91.0,291.2706830479703,-1000,-1000,-95.0,405.77060068384174,-94.0,373.9897750852545,-72.0,47.97472615363984,-75.0,258.09772687942456
7,-86.0,188.44010118476592,-1000,-1000,-95.0,405.77060068384174,-85.0,172.20147433393572,-71.0,43.082237744493845,-75.0,258.09772687942456
7,-92.0,316.86629158494924,-1000,-1000,-95.0,405.77060068384174,-85.0,172.20147433393572,-70.0,38.63088335482623,-75.0,258.09772687942456
7,-92.0,316.86629158494924,-1000,-1000,-95.0,405.77060068384174,-93.0,344.3982309398398,-72.0,47.97472615363984,-77.0,316.12971163455256
7,-92.0,316.86629158494924,-1000,-1000,-95.0,405.77060068384174,-88.0,224.95990907027343,-71.0,43.082237744493845,-78.0,349.1837054054061
7,-94.0,373.9897750852545,-1000,-1000,-95.0,405.77060068384174,-85.0,172.20147433393572,-71.0,43.082237744493845,-78.0,349.1837054054061
7,-94.0,373.9897750852545,-1000,-1000,-95.0,405.77060068384174,-86.0,188.44010118476592,-71.0,43.082237744493845,-79.0,385.20664988101305
7,-95.0,405.77060068384174,-1000,-1000,-95.0,405.77060068384174,-92.0,316.86629158494924,-71.0,43.082237744493845,-79.0,385.20664988101305
7,-93.0,344.3982309398398,-1000,-1000,-95.0,405.77060068384174,-92.0,316.86629158494924,-72.0,47.97472615363984,-79.0,385.20664988101305
7,-92.0,316.86629158494924,-1000,-1000,-95.0,405.77060068384174,-86.0,188.44010118476592,-70.0,38.63088335482623,-76.0,285.83382942401005
7,-92.0,316.86629158494924,-1000,-1000,-95.0,405.77060068384174,-91.0,291.2706830479703,-71.0,43.082237744493845,-78.0,349.1837054054061
7,-90.0,267.49428238513224,-1000,-1000,-95.0,405.77060068384174,-92.0,316.86629158494924,-71.0,43.082237744493845,-78.0,349.1837054054061
7,-92.0,316.86629158494924,-1000,-1000,-95.0,405.77060068384174,-86.0,188.44010118476592,-71.0,43.082237744493845,-77.0,316.12971163455256
7,-92.0,316.86629158494924,-1000,-1000,-95.0,405.77060068384174,-87.0,205.9962821573771,-72.0,47.97472615363984,-78.0,349.1837054054061
7,-93.0,344.3982309398398,-1000,-1000,-95.0,405.77060068384174,-89.0,245.4258733233999,-70.0,38.63088335482623,-78.0,349.1837054054061
7,-93.0,344.3982309398398,-1000,-1000,-95.0,405.77060068384174,-92.0,316.86629158494924,-72.0,47.97472615363984,-78.0,349.1837054054061
7,-93.0,344.3982309398398,-1000,-1000,-95.0,405.77060068384174,-90.0,267.49428238513224,-71.0,43.082237744493845,-77.0,316.12971163455256
7,-91.0,291.2706830479703,-1000,-1000,-95.0,405.77060068384174,-90.0,267.49428238513224,-71.0,43.082237744493845,-78.0,349.1837054054061
7,-92.0,316.86629158494924,-1000,-1000,-95.0,405.77060068384174,-87.0,205.9962821573771,-72.0,47.97472615363984,-78.0,349.1837054054061
7,-91.0,291.2706830479703,-1000,-1000,-95.0,405.77060068384174,-87.0,205.9962821573771,-72.0,47.97472615363984,-78.0,349.1837054054061
7,-91.0,291.2706830479703,-1000,-1000,-95.0,405.77060068384174,-90.0,267.49428238513224,-71.0,43.082237744493845,-78.0,349.1837054054061
7,-92.0,316.86629158494924,-1000,-1000,-95.0,405.77060068384174,-93.0,344.3982309398398,-72.0,47.97472615363984,-77.0,316.12971163455256
7,-93.0,344.3982309398398,-1000,-1000,-95.0,405.77060068384174,-92.0,316.86629158494924,-72.0,47.97472615363984,-77.0,316.12971163455256
7,-94.0,373.9897750852545,-1000,-1000,-95.0,405.77060068384174,-84.0,157.19529951858468,-70.0,38.63088335482623,-76.0,285.83382942401005
7,-92.0,316.86629158494924,-1000,-1000,-95.0,405.77060068384174,-89.0,245.4258733233999,-72.0,47.97472615363984,-78.0,349.1837054054061
7,-95.0,405.77060068384174,-1000,-1000,-95.0,405.77060068384174,-90.0,267.49428238513224,-72.0,47.97472615363984,-77.0,316.12971163455256
7,-95.0,405.77060068384174,-1000,-1000,-95.0,405.77060068384174,-87.0,205.9962821573771,-72.0,47.97472615363984,-79.0,385.20664988101305
7,-95.0,405.77060068384174,-1000,-1000,-95.0,405.77060068384174,-87.0,205.9962821573771,-71.0,43.082237744493845,-78.0,349.1837054054061
7,-95.0,405.77060068384174,-1000,-1000,-95.0,405.77060068384174,-88.0,224.95990907027343,-71.0,43.082237744493845,-78.0,349.1837054054061
7,-95.0,405.77060068384174,-1000,-1000,-95.0,405.77060068384174,-89.0,245.4258733233999,-71.0,43.082237744493845,-77.0,316.12971163455256
7,-90.0,267.49428238513224,-1000,-1000,-95.0,405.77060068384174,-85.0,172.20147433393572,-71.0,43.082237744493845,-77.0,316.12971163455256
7,-89.0,245.4258733233999,-1000,-1000,-95.0,405.77060068384174,-89.0,245.4258733233999,-76.0,72.72728275906731,-77.0,316.12971163455256
7,-94.0,373.9897750852545,-1000,-1000,-95.0,405.77060068384174,-84.0,157.19529951858468,-72.0,47.97472615363984,-80.0,424.42250458214977
7,-93.0,344.3982309398398,-1000,-1000,-95.0,405.77060068384174,-90.0,267.49428238513224,-71.0,43.082237744493845,-80.0,424.42250458214977
7,-93.0,344.3982309398398,-1000,-1000,-95.0,405.77060068384174,-85.0,172.20147433393572,-71.0,43.082237744493845,-80.0,424.42250458214977
7,-93.0,344.3982309398398,-1000,-1000,-95.0,405.77060068384174,-90.0,267.49428238513224,-72.0,47.97472615363984,-79.0,385.20664988101305
7,-93.0,344.3982309398398,-1000,-1000,-95.0,405.77060068384174,-90.0,267.49428238513224,-72.0,47.97472615363984,-80.0,424.42250458214977
7,-95.0,405.77060068384174,-1000,-1000,-95.0,405.77060068384174,-92.0,316.86629158494924,-72.0,47.97472615363984,-80.0,424.42250458214977
7,-95.0,405.77060068384174,-1000,-1000,-95.0,405.77060068384174,-85.0,172.20147433393572,-72.0,47.97472615363984,-78.0,349.1837054054061
7,-90.0,267.49428238513224,-1000,-1000,-95.0,405.77060068384174,-84.0,157.19529951858468,-72.0,47.97472615363984,-78.0,349.1837054054061
8,-79.0,97.98282444405858,-1000,-1000,-90.0,267.49428238513224,-91.0,291.2706830479703,-79.0,97.98282444405858,-1000,-1000
8,-80.0,107.94950998807676,-1000,-1000,-85.0,172.20147433393572,-90.0,267.49428238513224,-85.0,172.20147433393572,-82.0,513.3982155520251
8,-85.0,172.20147433393572,-1000,-1000,-84.0,157.19529951858468,-91.0,291.2706830479703,-84.0,157.19529951858468,-77.0,316.12971163455256
